"令和5年３月分（４月納付分）からの健康保険・厚生年金保険の保険料額表",,,,,,,,,,
,,,,,,,,,,
,"・健康保険料率：令和5年3月分～　適用　　 　・厚生年金保険料率：平成29年9月分～　適用",,,,,,,,,
,"・介護保険料率：令和5年3月分～　適用 　　  ・子ども・子育て拠出金率：令和2年4月分～　適用",,,,,,,,,
,,,,,,,,,,
"（長崎県）",,,,,,,,,,"（単位：円）"
"標  準  報  酬",,"報  酬  月  額",,,"全国健康保険協会管掌健康保険料",,,,"厚生年金保険料（厚生年金基金加入員を除く）",
,,,,,"介護保険第２号被保険者
に該当しない場合",,"介護保険第２号被保険者
に該当する場合",,"一般、坑内員・船員",
"等級","月  額",,,,0.10210000000000001,,0.12030000000000002,,0.183,
,,,,,"全  額","折半額","全  額","折半額","全  額","折半額"
,,"円以上",,"円未満",,,,,,
1,58000,,"～",63000,5921.8,2960.9,6977.4000000000015,3488.7000000000007,,
2,68000,63000,"～",73000,6942.800000000001,3471.4000000000005,8180.4000000000015,4090.2000000000007,,
3,78000,73000,"～",83000,7963.800000000001,3981.9000000000005,9383.400000000001,4691.700000000001,,
"4（1）",88000,83000,"～",93000,8984.800000000001,4492.400000000001,10586.400000000001,5293.200000000001,16104,8052
"5（2）",98000,93000,"～",101000,10005.800000000001,5002.900000000001,11789.400000000001,5894.700000000001,17934,8967
"6（3）",104000,101000,"～",107000,10618.400000000001,5309.200000000001,12511.200000000003,6255.600000000001,19032,9516
"7（4）",110000,107000,"～",114000,11231.000000000002,5615.500000000001,13233.000000000002,6616.500000000001,20130,10065
"8（5）",118000,114000,"～",122000,12047.800000000001,6023.900000000001,14195.400000000001,7097.700000000001,21594,10797
"9（6）",126000,122000,"～",130000,12864.600000000002,6432.300000000001,15157.800000000003,7578.9000000000015,23058,11529
"10（7）",134000,130000,"～",138000,13681.400000000001,6840.700000000001,16120.200000000003,8060.100000000001,24522,12261
"11（8）",142000,138000,"～",146000,14498.2,7249.1,17082.600000000002,8541.300000000001,25986,12993
"12（9）",150000,146000,"～",155000,15315.000000000002,7657.500000000001,18045.000000000004,9022.500000000002,27450,13725
"13（10）",160000,155000,"～",165000,16336.000000000002,8168.000000000001,19248.000000000004,9624.000000000002,29280,14640
"14（11）",170000,165000,"～",175000,17357,8678.5,20451.000000000004,10225.500000000002,31110,15555
"15（12）",180000,175000,"～",185000,18378.000000000004,9189.000000000002,21654.000000000004,10827.000000000002,32940,16470
"16（13）",190000,185000,"～",195000,19399.000000000004,9699.500000000002,22857.000000000004,11428.500000000002,34770,17385
"17（14）",200000,195000,"～",210000,20420.000000000004,10210.000000000002,24060.000000000004,12030.000000000002,36600,18300
