"令和5年３月分（４月納付分）からの健康保険・厚生年金保険の保険料額表",,,,,,,,,,
,,,,,,,,,,
,"・健康保険料率：令和5年3月分～　適用　　 　・厚生年金保険料率：平成29年9月分～　適用",,,,,,,,,
,"・介護保険料率：令和5年3月分～　適用 　　  ・子ども・子育て拠出金率：令和2年4月分～　適用",,,,,,,,,
,,,,,,,,,,
"（大阪府）",,,,,,,,,,"（単位：円）"
"標  準  報  酬",,"報  酬  月  額",,,"全国健康保険協会管掌健康保険料",,,,"厚生年金保険料（厚生年金基金加入員を除く）",
,,,,,"介護保険第２号被保険者
に該当しない場合",,"介護保険第２号被保険者
に該当する場合",,"一般、坑内員・船員",
"等級","月  額",,,,0.10289999999999999,,0.12109999999999999,,0.183,
,,,,,"全  額","折半額","全  額","折半額","全  額","折半額"
,,"円以上",,"円未満",,,,,,
1,58000,,"～",63000,5968.2,2984.1,7023.799999999999,3511.8999999999996,,
2,68000,63000,"～",73000,6997.2,3498.6,8234.8,4117.4,,
3,78000,73000,"～",83000,8026.199999999999,4013.0999999999995,9445.8,4722.9,,
"4（1）",88000,83000,"～",93000,9055.199999999999,4527.599999999999,10656.8,5328.4,16104,8052
"5（2）",98000,93000,"～",101000,10084.199999999999,5042.099999999999,11867.8,5933.9,17934,8967
"6（3）",104000,101000,"～",107000,10701.599999999999,5350.799999999999,12594.399999999998,6297.199999999999,19032,9516
"7（4）",110000,107000,"～",114000,11318.999999999998,5659.499999999999,13320.999999999998,6660.499999999999,20130,10065
"8（5）",118000,114000,"～",122000,12142.199999999999,6071.099999999999,14289.799999999997,7144.899999999999,21594,10797
"9（6）",126000,122000,"～",130000,12965.4,6482.7,15258.599999999999,7629.299999999999,23058,11529
"10（7）",134000,130000,"～",138000,13788.599999999999,6894.299999999999,16227.399999999998,8113.699999999999,24522,12261
"11（8）",142000,138000,"～",146000,14611.8,7305.9,17196.199999999997,8598.099999999999,25986,12993
"12（9）",150000,146000,"～",155000,15434.999999999998,7717.499999999999,18164.999999999996,9082.499999999998,27450,13725
"13（10）",160000,155000,"～",165000,16464,8232,19375.999999999996,9687.999999999998,29280,14640
"14（11）",170000,165000,"～",175000,17493,8746.5,20586.999999999996,10293.499999999998,31110,15555
"15（12）",180000,175000,"～",185000,18522,9261,21797.999999999996,10898.999999999998,32940,16470
"16（13）",190000,185000,"～",195000,19551,9775.5,23008.999999999996,11504.499999999998,34770,17385
"17（14）",200000,195000,"～",210000,20580,10290,24219.999999999996,12109.999999999998,36600,18300
"18（15）",220000,210000,"～",230000,22637.999999999996,11318.999999999998,26641.999999999996,13320.999999999998,40260,20130
"19（16）",240000,230000,"～",250000,24695.999999999996,12347.999999999998,29063.999999999996,14531.999999999998,43920,21960
