"令和2年4月分（5月納付分）からの健康保険・厚生年金保険の保険料額表",,,,,,,,,,
,,,,,,,,,,
,"・健康保険料率：令和2年3月分～　適用　　　・厚生年金保険料率：平成29年9月分～　適用",,,,,,,,,
,"・介護保険料率：令和2年3月分～　適用 　　  ・子ども・子育て拠出金率：令和2年4月分～　適用",,,,,,,,,
,,,,,,,,,,
"（岩手県）",,,,,,,,,,"（単位：円）"
"標  準  報  酬",,"報  酬  月  額",,,"全国健康保険協会管掌健康保険料",,,,"厚生年金保険料（厚生年金基金加入員を除く）",
,,,,,"介護保険第２号被保険者
に該当しない場合",,"介護保険第２号被保険者
に該当する場合",,"一般、坑内員・船員",
"等級","月  額",,,,0.0977,,0.1156,,0.183,
,,,,,"全  額","折半額","全  額","折半額","全  額","折半額"
,,"円以上",,"円未満",,,,,,
1,58000,,"～",63000,5666.599999999999,2833.2999999999997,6704.799999999999,3352.3999999999996,,
2,68000,63000,"～",73000,6643.599999999999,3321.7999999999997,7860.799999999999,3930.3999999999996,,
3,78000,73000,"～",83000,7620.599999999999,3810.2999999999997,9016.8,4508.4,,
"4（1）",88000,83000,"～",93000,8597.6,4298.8,10172.8,5086.4,16104,8052
"5（2）",98000,93000,"～",101000,9574.6,4787.3,11328.8,5664.4,17934,8967
"6（3）",104000,101000,"～",107000,10160.8,5080.4,12022.4,6011.2,19032,9516
"7（4）",110000,107000,"～",114000,10747,5373.5,12716,6358,20130,10065
"8（5）",118000,114000,"～",122000,11528.599999999999,5764.299999999999,13640.8,6820.4,21594,10797
"9（6）",126000,122000,"～",130000,12310.199999999999,6155.099999999999,14565.599999999999,7282.799999999999,23058,11529
"10（7）",134000,130000,"～",138000,13091.8,6545.9,15490.4,7745.2,24522,12261
"11（8）",142000,138000,"～",146000,13873.4,6936.7,16415.2,8207.6,25986,12993
"12（9）",150000,146000,"～",155000,14655,7327.5,17340,8670,27450,13725
"13（10）",160000,155000,"～",165000,15632,7816,18496,9248,29280,14640
"14（11）",170000,165000,"～",175000,16609,8304.5,19652,9826,31110,15555
"15（12）",180000,175000,"～",185000,17586,8793,20808,10404,32940,16470
"16（13）",190000,185000,"～",195000,18563,9281.5,21964,10982,34770,17385
"17（14）",200000,195000,"～",210000,19540,9770,23120,11560,36600,18300
"18（15）",220000,210000,"～",230000,21494,10747,25432,12716,40260,20130
"19（16）",240000,230000,"～",250000,23448,11724,27744,13872,43920,21960
"20（17）",260000,250000,"～",270000,25402,12701,30056,15028,47580,23790
"21（18）",280000,270000,"～",290000,27356,13678,32368,16184,51240,25620
"22（19）",300000,290000,"～",310000,29310,14655,34680,17340,54900,27450
"23（20）",320000,310000,"～",330000,31264,15632,36992,18496,58560,29280
"24（21）",340000,330000,"～",350000,33218,16609,39304,19652,62220,31110
"25（22）",360000,350000,"～",370000,35172,17586,41616,20808,65880,32940
"26（23）",380000,370000,"～",395000,37126,18563,43928,21964,69540,34770
"27（24）",410000,395000,"～",425000,40057,20028.5,47396,23698,75030,37515
"28（25）",440000,425000,"～",455000,42988,21494,50864,25432,80520,40260
"29（26）",470000,455000,"～",485000,45919,22959.5,54332,27166,86010,43005
"30（27）",500000,485000,"～",515000,48850,24425,57800,28900,91500,45750
"31（28）",530000,515000,"～",545000,51781,25890.5,61268,30634,96990,48495
"32（29）",560000,545000,"～",575000,54712,27356,64736,32368,102480,51240
"33（30）",590000,575000,"～",605000,57643,28821.5,68204,34102,107970,53985
"34（31）",620000,605000,"～",635000,60574,30287,71672,35836,113460,56730
35,650000,635000,"～",665000,63505,31752.5,75140,37570,,
36,680000,665000,"～",695000,66436,33218,78608,39304,"※厚生年金基金に加入している方の",
37,710000,695000,"～",730000,69367,34683.5,82076,41038,"　 厚生年金保険料率は、基金ごとに",
38,750000,730000,"～",770000,73275,36637.5,86700,43350,"　 定められている免除保険料率",
39,790000,770000,"～",810000,77183,38591.5,91324,45662,"   （2.4％～5.0％）を控除した率となり",
40,830000,810000,"～",855000,81091,40545.5,95948,47974,"   ます。",
41,880000,855000,"～",905000,85976,42988,101728,50864,,
42,930000,905000,"～",955000,90861,45430.5,107508,53754,"　 加入する基金ごとに異なりますの",
43,980000,955000,"～",1005000,95746,47873,113288,56644,"　 で、免除保険料率および厚生年金",
44,1030000,1005000,"～",1055000,100631,50315.5,119068,59534,"　 基金の掛金については、加入する",
45,1090000,1055000,"～",1115000,106493,53246.5,126004,63002,"　 厚生年金基金にお問い合わせ",
46,1150000,1115000,"～",1175000,112355,56177.5,132940,66470,"　 ください。",
47,1210000,1175000,"～",1235000,118217,59108.5,139876,69938,,
48,1270000,1235000,"～",1295000,124079,62039.5,146812,73406,,
49,1330000,1295000,"～",1355000,129941,64970.5,153748,76874,,
50,1390000,1355000,"～",,135803,67901.5,160684,80342,,
,,,,,,,,,,
"◆介護保険第２号被保険者は、40歳から64歳までの方であり、健康保険料率（9.77%）に介護保険料率（1.79%）が加わります。",,,,,,,,,,
"◆等級欄の（　）内の数字は、厚生年金保険の標準報酬月額等級です。",,,,,,,,,,
"　4（1）等級の「報酬月額」欄は、厚生年金保険の場合「93,000円未満」と読み替えてください。",,,,,,,,,,
"　34（31）等級の「報酬月額」欄は、厚生年金保険の場合「605,000円以上」と読み替えてください。",,,,,,,,,,
"◆令和２年度における全国健康保険協会の任意継続被保険者について、標準報酬月額の上限は、300,000円です。",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"  ○被保険者負担分（表の折半額の欄）に円未満の端数がある場合",,,,,,,,,,
"　  ①事業主が、給与から被保険者負担分を控除する場合、被保険者負担分の端数が50銭以下の場合は切り捨て、50銭を超える場合は切り上げて1円となります。",,,,,,,,,,
"　  ②被保険者が、被保険者負担分を事業主へ現金で支払う場合、被保険者負担分の端数が50銭未満の場合は切り捨て、50銭以上の場合は切り上げて1円となります。",,,,,,,,,,
"　  （注）①、②にかかわらず、事業主と被保険者間で特約がある場合には、特約に基づき端数処理をすることができます。",,,,,,,,,,
,,,,,,,,,,
"  ○納入告知書の保険料額",,,,,,,,,,
"  　納入告知書の保険料額は、被保険者個々の保険料額を合算した金額になります。ただし、合算した金額に円未満の端数がある場合は、その端数を切り捨てた額となります。",,,,,,,,,,
,,,,,,,,,,
"  ○賞与にかかる保険料額",,,,,,,,,,
"  　賞与に係る保険料額は、賞与額から1,000円未満の端数を切り捨てた額（標準賞与額)に、保険料率を乗じた額となります。",,,,,,,,,,
