"令和４年３月分（４月納付分）からの健康保険・厚生年金保険の保険料額表",,,,,,,,,,
,,,,,,,,,,
,"・健康保険料率：令和4年3月分～　適用　　 　・厚生年金保険料率：平成29年9月分～　適用",,,,,,,,,
,"・介護保険料率：令和4年3月分～　適用 　　  ・子ども・子育て拠出金率：令和2年4月分～　適用",,,,,,,,,
,,,,,,,,,,
"（京都府）",,,,,,,,,,"（単位：円）"
"標  準  報  酬",,"報  酬  月  額",,,"全国健康保険協会管掌健康保険料",,,,"厚生年金保険料（厚生年金基金加入員を除く）",
,,,,,"介護保険第２号被保険者
に該当しない場合",,"介護保険第２号被保険者
に該当する場合",,"一般、坑内員・船員",
"等級","月  額",,,,0.09949999999999999,,0.11589999999999999,,0.183,
,,,,,"全  額","折半額","全  額","折半額","全  額","折半額"
,,"円以上",,"円未満",,,,,,
1,58000,,"～",63000,5770.999999999999,2885.4999999999995,6722.2,3361.1,,
2,68000,63000,"～",73000,6765.999999999999,3382.9999999999995,7881.199999999999,3940.5999999999995,,
3,78000,73000,"～",83000,7760.999999999999,3880.4999999999995,9040.199999999999,4520.099999999999,,
"4（1）",88000,83000,"～",93000,8756,4378,10199.199999999999,5099.599999999999,16104,8052
"5（2）",98000,93000,"～",101000,9751,4875.5,11358.199999999999,5679.099999999999,17934,8967
"6（3）",104000,101000,"～",107000,10347.999999999998,5173.999999999999,12053.599999999999,6026.799999999999,19032,9516
"7（4）",110000,107000,"～",114000,10944.999999999998,5472.499999999999,12748.999999999998,6374.499999999999,20130,10065
"8（5）",118000,114000,"～",122000,11740.999999999998,5870.499999999999,13676.199999999999,6838.099999999999,21594,10797
"9（6）",126000,122000,"～",130000,12536.999999999998,6268.499999999999,14603.399999999998,7301.699999999999,23058,11529
"10（7）",134000,130000,"～",138000,13332.999999999998,6666.499999999999,15530.599999999999,7765.299999999999,24522,12261
"11（8）",142000,138000,"～",146000,14128.999999999998,7064.499999999999,16457.8,8228.9,25986,12993
"12（9）",150000,146000,"～",155000,14924.999999999998,7462.499999999999,17385,8692.5,27450,13725
"13（10）",160000,155000,"～",165000,15919.999999999998,7959.999999999999,18544,9272,29280,14640
"14（11）",170000,165000,"～",175000,16915,8457.5,19702.999999999996,9851.499999999998,31110,15555
"15（12）",180000,175000,"～",185000,17910,8955,20861.999999999996,10430.999999999998,32940,16470
"16（13）",190000,185000,"～",195000,18905,9452.5,22020.999999999996,11010.499999999998,34770,17385
"17（14）",200000,195000,"～",210000,19900,9950,23179.999999999996,11589.999999999998,36600,18300
"18（15）",220000,210000,"～",230000,21889.999999999996,10944.999999999998,25497.999999999996,12748.999999999998,40260,20130
"19（16）",240000,230000,"～",250000,23879.999999999996,11939.999999999998,27815.999999999996,13907.999999999998,43920,21960
"20（17）",260000,250000,"～",270000,25869.999999999996,12934.999999999998,30133.999999999996,15066.999999999998,47580,23790
"21（18）",280000,270000,"～",290000,27859.999999999996,13929.999999999998,32451.999999999996,16225.999999999998,51240,25620
"22（19）",300000,290000,"～",310000,29849.999999999996,14924.999999999998,34770,17385,54900,27450
"23（20）",320000,310000,"～",330000,31839.999999999996,15919.999999999998,37088,18544,58560,29280
