"令和７年３月分（４月納付分）からの健康保険・厚生年金保険の保険料額表",,,,,,,,,,
,,,,,,,,,,
,"・健康保険料率：令和7年3月分～　適用　　 　・厚生年金保険料率：平成29年9月分～　適用",,,,,,,,,
,"・介護保険料率：令和7年3月分～　適用 　　  ・子ども・子育て拠出金率：令和2年4月分～　適用",,,,,,,,,
,,,,,,,,,,
"（香川支部）",,,,,,,,,,"（単位：円）"
"標  準  報  酬",,"報  酬  月  額",,,"全国健康保険協会管掌健康保険料",,,,"厚生年金保険料（厚生年金基金加入員を除く）",
,,,,,"介護保険第２号被保険者
に該当しない場合",,"介護保険第２号被保険者
に該当する場合",,"一般、坑内員・船員",
"等級","月  額",,,,0.10210000000000001,,0.11800000000000001,,0.183,
,,,,,"全  額","折半額","全  額","折半額","全  額","折半額"
,,"円以上",,"円未満",,,,,,
1,58000,,"～",63000,5921.8,2960.9,6844,3422,,
2,68000,63000,"～",73000,6942.800000000001,3471.4000000000005,8024.000000000001,4012.0000000000005,,
3,78000,73000,"～",83000,7963.800000000001,3981.9000000000005,9204,4602,,
"4（1）",88000,83000,"～",93000,8984.800000000001,4492.400000000001,10384,5192,16104,8052
"5（2）",98000,93000,"～",101000,10005.800000000001,5002.900000000001,11564,5782,17934,8967
"6（3）",104000,101000,"～",107000,10618.400000000001,5309.200000000001,12272,6136,19032,9516
"7（4）",110000,107000,"～",114000,11231.000000000002,5615.500000000001,12980,6490,20130,10065
"8（5）",118000,114000,"～",122000,12047.800000000001,6023.900000000001,13924,6962,21594,10797
"9（6）",126000,122000,"～",130000,12864.600000000002,6432.300000000001,14868.000000000002,7434.000000000001,23058,11529
"10（7）",134000,130000,"～",138000,13681.400000000001,6840.700000000001,15812.000000000002,7906.000000000001,24522,12261
"11（8）",142000,138000,"～",146000,14498.2,7249.1,16756,8378,25986,12993
"12（9）",150000,146000,"～",155000,15315.000000000002,7657.500000000001,17700,8850,27450,13725
"13（10）",160000,155000,"～",165000,16336.000000000002,8168.000000000001,18880,9440,29280,14640
"14（11）",170000,165000,"～",175000,17357,8678.5,20060,10030,31110,15555
"15（12）",180000,175000,"～",185000,18378.000000000004,9189.000000000002,21240,10620,32940,16470
"16（13）",190000,185000,"～",195000,19399.000000000004,9699.500000000002,22420,11210,34770,17385
"17（14）",200000,195000,"～",210000,20420.000000000004,10210.000000000002,23600,11800,36600,18300
"18（15）",220000,210000,"～",230000,22462.000000000004,11231.000000000002,25960,12980,40260,20130
"19（16）",240000,230000,"～",250000,24504.000000000004,12252.000000000002,28320.000000000004,14160.000000000002,43920,21960
"20（17）",260000,250000,"～",270000,26546.000000000004,13273.000000000002,30680.000000000004,15340.000000000002,47580,23790
"21（18）",280000,270000,"～",290000,28588.000000000004,14294.000000000002,33040,16520,51240,25620
"22（19）",300000,290000,"～",310000,30630.000000000004,15315.000000000002,35400,17700,54900,27450
"23（20）",320000,310000,"～",330000,32672.000000000004,16336.000000000002,37760,18880,58560,29280
"24（21）",340000,330000,"～",350000,34714,17357,40120,20060,62220,31110
"25（22）",360000,350000,"～",370000,36756.00000000001,18378.000000000004,42480,21240,65880,32940
"26（23）",380000,370000,"～",395000,38798.00000000001,19399.000000000004,44840,22420,69540,34770
"27（24）",410000,395000,"～",425000,41861.00000000001,20930.500000000004,48380,24190,75030,37515
"28（25）",440000,425000,"～",455000,44924.00000000001,22462.000000000004,51920,25960,80520,40260
"29（26）",470000,455000,"～",485000,47987.00000000001,23993.500000000004,55460,27730,86010,43005
"30（27）",500000,485000,"～",515000,51050.00000000001,25525.000000000004,59000.00000000001,29500.000000000004,91500,45750
"31（28）",530000,515000,"～",545000,54113.00000000001,27056.500000000004,62540.00000000001,31270.000000000004,96990,48495
"32（29）",560000,545000,"～",575000,57176.00000000001,28588.000000000004,66080,33040,102480,51240
"33（30）",590000,575000,"～",605000,60239.00000000001,30119.500000000004,69620,34810,107970,53985
"34（31）",620000,605000,"～",635000,63302.00000000001,31651.000000000004,73160,36580,113460,56730
"35（32）",650000,635000,"～",665000,66365,33182.5,76700,38350,118950,59475
36,680000,665000,"～",695000,69428,34714,80240,40120,,
37,710000,695000,"～",730000,72491,36245.5,83780,41890,"※厚生年金基金に加入している方の",
38,750000,730000,"～",770000,76575.00000000001,38287.50000000001,88500,44250,"　 厚生年金保険料率は、基金ごとに",
39,790000,770000,"～",810000,80659.00000000001,40329.50000000001,93220,46610,"　 定められている免除保険料率",
40,830000,810000,"～",855000,84743.00000000001,42371.50000000001,97940,48970,"   （2.4％～5.0％）を控除した率となり",
41,880000,855000,"～",905000,89848.00000000001,44924.00000000001,103840,51920,"   ます。",
42,930000,905000,"～",955000,94953.00000000001,47476.50000000001,109740,54870,,
43,980000,955000,"～",1005000,100058.00000000001,50029.00000000001,115640.00000000001,57820.00000000001,"　 加入する基金ごとに異なりますの",
44,1030000,1005000,"～",1055000,105163.00000000001,52581.50000000001,121540.00000000001,60770.00000000001,"　 で、免除保険料率および厚生年金",
45,1090000,1055000,"～",1115000,111289.00000000001,55644.50000000001,128620.00000000001,64310.00000000001,"　 基金の掛金については、加入する",
46,1150000,1115000,"～",1175000,117415.00000000001,58707.50000000001,135700,67850,"　 厚生年金基金にお問い合わせ",
47,1210000,1175000,"～",1235000,123541.00000000001,61770.50000000001,142780,71390,"　 ください。",
48,1270000,1235000,"～",1295000,129667.00000000001,64833.50000000001,149860,74930,,
49,1330000,1295000,"～",1355000,135793,67896.5,156940,78470,,
50,1390000,1355000,"～",,141919,70959.5,164020,82010,,
,,,,,,,,,,
"◆介護保険第２号被保険者は、40歳から64歳までの方であり、健康保険料率（10.21%）に介護保険料率（1.59%）が加わります。",,,,,,,,,,
"◆等級欄の（　）内の数字は、厚生年金保険の標準報酬月額等級です。",,,,,,,,,,
"　4（1）等級の「報酬月額」欄は、厚生年金保険の場合「93,000円未満」と読み替えてください。",,,,,,,,,,
"　35（32）等級の「報酬月額」欄は、厚生年金保険の場合「635,000円以上」と読み替えてください。",,,,,,,,,,
"◆令和7年度における全国健康保険協会の任意継続被保険者について、標準報酬月額の上限は、320,000円です。",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"  ○被保険者負担分（表の折半額の欄）に円未満の端数がある場合",,,,,,,,,,
"　  ①事業主が、給与から被保険者負担分を控除する場合、被保険者負担分の端数が50銭以下の場合は切り捨て、50銭を超える場合は切り上げて1円となります。",,,,,,,,,,
"　  ②被保険者が、被保険者負担分を事業主へ現金で支払う場合、被保険者負担分の端数が50銭未満の場合は切り捨て、50銭以上の場合は切り上げて1円となります。",,,,,,,,,,
"　  （注）①、②にかかわらず、事業主と被保険者間で特約がある場合には、特約に基づき端数処理をすることができます。",,,,,,,,,,
,,,,,,,,,,
"  ○納入告知書の保険料額",,,,,,,,,,
