"令和７年３月分（４月納付分）からの健康保険・厚生年金保険の保険料額表",,,,,,,,,,
,,,,,,,,,,
,"・健康保険料率：令和7年3月分～　適用　　 　・厚生年金保険料率：平成29年9月分～　適用",,,,,,,,,
,"・介護保険料率：令和7年3月分～　適用 　　  ・子ども・子育て拠出金率：令和2年4月分～　適用",,,,,,,,,
,,,,,,,,,,
"（埼玉支部）",,,,,,,,,,"（単位：円）"
"標  準  報  酬",,"報  酬  月  額",,,"全国健康保険協会管掌健康保険料",,,,"厚生年金保険料（厚生年金基金加入員を除く）",
,,,,,"介護保険第２号被保険者
に該当しない場合",,"介護保険第２号被保険者
に該当する場合",,"一般、坑内員・船員",
"等級","月  額",,,,0.09759999999999999,,0.11349999999999999,,0.183,
,,,,,"全  額","折半額","全  額","折半額","全  額","折半額"
,,"円以上",,"円未満",,,,,,
1,58000,,"～",63000,5660.799999999999,2830.3999999999996,6582.999999999999,3291.4999999999995,,
2,68000,63000,"～",73000,6636.799999999999,3318.3999999999996,7717.999999999999,3858.9999999999995,,
3,78000,73000,"～",83000,7612.799999999999,3806.3999999999996,8853,4426.5,,
"4（1）",88000,83000,"～",93000,8588.8,4294.4,9988,4994,16104,8052
"5（2）",98000,93000,"～",101000,9564.8,4782.4,11122.999999999998,5561.499999999999,17934,8967
"6（3）",104000,101000,"～",107000,10150.4,5075.2,11803.999999999998,5901.999999999999,19032,9516
"7（4）",110000,107000,"～",114000,10736,5368,12484.999999999998,6242.499999999999,20130,10065
"8（5）",118000,114000,"～",122000,11516.8,5758.4,13392.999999999998,6696.499999999999,21594,10797
"9（6）",126000,122000,"～",130000,12297.599999999999,6148.799999999999,14300.999999999998,7150.499999999999,23058,11529
"10（7）",134000,130000,"～",138000,13078.4,6539.2,15208.999999999998,7604.499999999999,24522,12261
"11（8）",142000,138000,"～",146000,13859.199999999999,6929.599999999999,16116.999999999998,8058.499999999999,25986,12993
"12（9）",150000,146000,"～",155000,14639.999999999998,7319.999999999999,17025,8512.5,27450,13725
"13（10）",160000,155000,"～",165000,15615.999999999998,7807.999999999999,18160,9080,29280,14640
"14（11）",170000,165000,"～",175000,16592,8296,19295,9647.5,31110,15555
"15（12）",180000,175000,"～",185000,17568,8784,20429.999999999996,10214.999999999998,32940,16470
"16（13）",190000,185000,"～",195000,18544,9272,21564.999999999996,10782.499999999998,34770,17385
"17（14）",200000,195000,"～",210000,19520,9760,22699.999999999996,11349.999999999998,36600,18300
"18（15）",220000,210000,"～",230000,21472,10736,24969.999999999996,12484.999999999998,40260,20130
"19（16）",240000,230000,"～",250000,23423.999999999996,11711.999999999998,27239.999999999996,13619.999999999998,43920,21960
"20（17）",260000,250000,"～",270000,25375.999999999996,12687.999999999998,29509.999999999996,14754.999999999998,47580,23790
"21（18）",280000,270000,"～",290000,27327.999999999996,13663.999999999998,31779.999999999996,15889.999999999998,51240,25620
"22（19）",300000,290000,"～",310000,29279.999999999996,14639.999999999998,34050,17025,54900,27450
"23（20）",320000,310000,"～",330000,31231.999999999996,15615.999999999998,36320,18160,58560,29280
"24（21）",340000,330000,"～",350000,33184,16592,38590,19295,62220,31110
"25（22）",360000,350000,"～",370000,35136,17568,40859.99999999999,20429.999999999996,65880,32940
"26（23）",380000,370000,"～",395000,37088,18544,43129.99999999999,21564.999999999996,69540,34770
"27（24）",410000,395000,"～",425000,40016,20008,46534.99999999999,23267.499999999996,75030,37515
"28（25）",440000,425000,"～",455000,42944,21472,49939.99999999999,24969.999999999996,80520,40260
"29（26）",470000,455000,"～",485000,45872,22936,53344.99999999999,26672.499999999996,86010,43005
"30（27）",500000,485000,"～",515000,48799.99999999999,24399.999999999996,56749.99999999999,28374.999999999996,91500,45750
"31（28）",530000,515000,"～",545000,51727.99999999999,25863.999999999996,60154.99999999999,30077.499999999996,96990,48495
"32（29）",560000,545000,"～",575000,54655.99999999999,27327.999999999996,63559.99999999999,31779.999999999996,102480,51240
"33（30）",590000,575000,"～",605000,57583.99999999999,28791.999999999996,66965,33482.5,107970,53985
"34（31）",620000,605000,"～",635000,60511.99999999999,30255.999999999996,70370,35185,113460,56730
"35（32）",650000,635000,"～",665000,63439.99999999999,31719.999999999996,73775,36887.5,118950,59475
36,680000,665000,"～",695000,66368,33184,77180,38590,,
37,710000,695000,"～",730000,69296,34648,80585,40292.5,"※厚生年金基金に加入している方の",
38,750000,730000,"～",770000,73200,36600,85124.99999999999,42562.49999999999,"　 厚生年金保険料率は、基金ごとに",
39,790000,770000,"～",810000,77104,38552,89664.99999999999,44832.49999999999,"　 定められている免除保険料率",
40,830000,810000,"～",855000,81008,40504,94204.99999999999,47102.49999999999,"   （2.4％～5.0％）を控除した率となり",
41,880000,855000,"～",905000,85888,42944,99879.99999999999,49939.99999999999,"   ます。",
42,930000,905000,"～",955000,90768,45384,105554.99999999999,52777.49999999999,,
43,980000,955000,"～",1005000,95647.99999999999,47823.99999999999,111229.99999999999,55614.99999999999,"　 加入する基金ごとに異なりますの",
44,1030000,1005000,"～",1055000,100527.99999999999,50263.99999999999,116904.99999999999,58452.49999999999,"　 で、免除保険料率および厚生年金",
45,1090000,1055000,"～",1115000,106383.99999999999,53191.99999999999,123714.99999999999,61857.49999999999,"　 基金の掛金については、加入する",
46,1150000,1115000,"～",1175000,112239.99999999999,56119.99999999999,130524.99999999999,65262.49999999999,"　 厚生年金基金にお問い合わせ",
47,1210000,1175000,"～",1235000,118095.99999999999,59047.99999999999,137335,68667.5,"　 ください。",
48,1270000,1235000,"～",1295000,123951.99999999999,61975.99999999999,144145,72072.5,,
49,1330000,1295000,"～",1355000,129807.99999999999,64903.99999999999,150955,75477.5,,
50,1390000,1355000,"～",,135664,67832,157765,78882.5,,
,,,,,,,,,,
"◆介護保険第２号被保険者は、40歳から64歳までの方であり、健康保険料率（9.76%）に介護保険料率（1.59%）が加わります。",,,,,,,,,,
"◆等級欄の（　）内の数字は、厚生年金保険の標準報酬月額等級です。",,,,,,,,,,
"　4（1）等級の「報酬月額」欄は、厚生年金保険の場合「93,000円未満」と読み替えてください。",,,,,,,,,,
"　35（32）等級の「報酬月額」欄は、厚生年金保険の場合「635,000円以上」と読み替えてください。",,,,,,,,,,
"◆令和7年度における全国健康保険協会の任意継続被保険者について、標準報酬月額の上限は、320,000円です。",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"  ○被保険者負担分（表の折半額の欄）に円未満の端数がある場合",,,,,,,,,,
"　  ①事業主が、給与から被保険者負担分を控除する場合、被保険者負担分の端数が50銭以下の場合は切り捨て、50銭を超える場合は切り上げて1円となります。",,,,,,,,,,
"　  ②被保険者が、被保険者負担分を事業主へ現金で支払う場合、被保険者負担分の端数が50銭未満の場合は切り捨て、50銭以上の場合は切り上げて1円となります。",,,,,,,,,,
