"令和７年３月分（４月納付分）からの健康保険・厚生年金保険の保険料額表",,,,,,,,,,
,,,,,,,,,,
,"・健康保険料率：令和7年3月分～　適用　　 　・厚生年金保険料率：平成29年9月分～　適用",,,,,,,,,
,"・介護保険料率：令和7年3月分～　適用 　　  ・子ども・子育て拠出金率：令和2年4月分～　適用",,,,,,,,,
,,,,,,,,,,
"（富山支部）",,,,,,,,,,"（単位：円）"
"標  準  報  酬",,"報  酬  月  額",,,"全国健康保険協会管掌健康保険料",,,,"厚生年金保険料（厚生年金基金加入員を除く）",
,,,,,"介護保険第２号被保険者
に該当しない場合",,"介護保険第２号被保険者
に該当する場合",,"一般、坑内員・船員",
"等級","月  額",,,,0.0965,,0.1124,,0.183,
,,,,,"全  額","折半額","全  額","折半額","全  額","折半額"
,,"円以上",,"円未満",,,,,,
1,58000,,"～",63000,5597,2798.5,6519.2,3259.6,,
2,68000,63000,"～",73000,6562,3281,7643.2,3821.6,,
3,78000,73000,"～",83000,7527,3763.5,8767.2,4383.6,,
"4（1）",88000,83000,"～",93000,8492,4246,9891.2,4945.6,16104,8052
"5（2）",98000,93000,"～",101000,9457,4728.5,11015.2,5507.6,17934,8967
"6（3）",104000,101000,"～",107000,10036,5018,11689.6,5844.8,19032,9516
"7（4）",110000,107000,"～",114000,10615,5307.5,12364,6182,20130,10065
"8（5）",118000,114000,"～",122000,11387,5693.5,13263.2,6631.6,21594,10797
"9（6）",126000,122000,"～",130000,12159,6079.5,14162.4,7081.2,23058,11529
"10（7）",134000,130000,"～",138000,12931,6465.5,15061.6,7530.8,24522,12261
"11（8）",142000,138000,"～",146000,13703,6851.5,15960.8,7980.4,25986,12993
"12（9）",150000,146000,"～",155000,14475,7237.5,16860,8430,27450,13725
"13（10）",160000,155000,"～",165000,15440,7720,17984,8992,29280,14640
"14（11）",170000,165000,"～",175000,16405,8202.5,19108,9554,31110,15555
"15（12）",180000,175000,"～",185000,17370,8685,20232,10116,32940,16470
"16（13）",190000,185000,"～",195000,18335,9167.5,21356,10678,34770,17385
"17（14）",200000,195000,"～",210000,19300,9650,22480,11240,36600,18300
"18（15）",220000,210000,"～",230000,21230,10615,24728,12364,40260,20130
"19（16）",240000,230000,"～",250000,23160,11580,26976,13488,43920,21960
"20（17）",260000,250000,"～",270000,25090,12545,29224,14612,47580,23790
"21（18）",280000,270000,"～",290000,27020,13510,31472,15736,51240,25620
"22（19）",300000,290000,"～",310000,28950,14475,33720,16860,54900,27450
"23（20）",320000,310000,"～",330000,30880,15440,35968,17984,58560,29280
"24（21）",340000,330000,"～",350000,32810,16405,38216,19108,62220,31110
"25（22）",360000,350000,"～",370000,34740,17370,40464,20232,65880,32940
"26（23）",380000,370000,"～",395000,36670,18335,42712,21356,69540,34770
"27（24）",410000,395000,"～",425000,39565,19782.5,46084,23042,75030,37515
"28（25）",440000,425000,"～",455000,42460,21230,49456,24728,80520,40260
"29（26）",470000,455000,"～",485000,45355,22677.5,52828,26414,86010,43005
"30（27）",500000,485000,"～",515000,48250,24125,56200,28100,91500,45750
"31（28）",530000,515000,"～",545000,51145,25572.5,59572,29786,96990,48495
"32（29）",560000,545000,"～",575000,54040,27020,62944,31472,102480,51240
"33（30）",590000,575000,"～",605000,56935,28467.5,66316,33158,107970,53985
"34（31）",620000,605000,"～",635000,59830,29915,69688,34844,113460,56730
"35（32）",650000,635000,"～",665000,62725,31362.5,73060,36530,118950,59475
36,680000,665000,"～",695000,65620,32810,76432,38216,,
37,710000,695000,"～",730000,68515,34257.5,79804,39902,"※厚生年金基金に加入している方の",
38,750000,730000,"～",770000,72375,36187.5,84300,42150,"　 厚生年金保険料率は、基金ごとに",
39,790000,770000,"～",810000,76235,38117.5,88796,44398,"　 定められている免除保険料率",
40,830000,810000,"～",855000,80095,40047.5,93292,46646,"   （2.4％～5.0％）を控除した率となり",
41,880000,855000,"～",905000,84920,42460,98912,49456,"   ます。",
42,930000,905000,"～",955000,89745,44872.5,104532,52266,,
43,980000,955000,"～",1005000,94570,47285,110152,55076,"　 加入する基金ごとに異なりますの",
44,1030000,1005000,"～",1055000,99395,49697.5,115772,57886,"　 で、免除保険料率および厚生年金",
45,1090000,1055000,"～",1115000,105185,52592.5,122516,61258,"　 基金の掛金については、加入する",
46,1150000,1115000,"～",1175000,110975,55487.5,129260,64630,"　 厚生年金基金にお問い合わせ",
47,1210000,1175000,"～",1235000,116765,58382.5,136004,68002,"　 ください。",
48,1270000,1235000,"～",1295000,122555,61277.5,142748,71374,,
49,1330000,1295000,"～",1355000,128345,64172.5,149492,74746,,
50,1390000,1355000,"～",,134135,67067.5,156236,78118,,
,,,,,,,,,,
"◆介護保険第２号被保険者は、40歳から64歳までの方であり、健康保険料率（9.65%）に介護保険料率（1.59%）が加わります。",,,,,,,,,,
"◆等級欄の（　）内の数字は、厚生年金保険の標準報酬月額等級です。",,,,,,,,,,
"　4（1）等級の「報酬月額」欄は、厚生年金保険の場合「93,000円未満」と読み替えてください。",,,,,,,,,,
"　35（32）等級の「報酬月額」欄は、厚生年金保険の場合「635,000円以上」と読み替えてください。",,,,,,,,,,
"◆令和7年度における全国健康保険協会の任意継続被保険者について、標準報酬月額の上限は、320,000円です。",,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"  ○被保険者負担分（表の折半額の欄）に円未満の端数がある場合",,,,,,,,,,
"　  ①事業主が、給与から被保険者負担分を控除する場合、被保険者負担分の端数が50銭以下の場合は切り捨て、50銭を超える場合は切り上げて1円となります。",,,,,,,,,,
"　  ②被保険者が、被保険者負担分を事業主へ現金で支払う場合、被保険者負担分の端数が50銭未満の場合は切り捨て、50銭以上の場合は切り上げて1円となります。",,,,,,,,,,
"　  （注）①、②にかかわらず、事業主と被保険者間で特約がある場合には、特約に基づき端数処理をすることができます。",,,,,,,,,,
,,,,,,,,,,
"  ○納入告知書の保険料額",,,,,,,,,,
"  　納入告知書の保険料額は、被保険者個々の保険料額を合算した金額になります。ただし、合算した金額に円未満の端数がある場合は、その端数を切り捨てた額となります。",,,,,,,,,,
,,,,,,,,,,
"  ○賞与に係る保険料額",,,,,,,,,,
"  　賞与に係る保険料額は、賞与額から1,000円未満の端数を切り捨てた額（標準賞与額)に、保険料率を乗じた額となります。",,,,,,,,,,
"  　また、標準賞与額の上限は、健康保険は年間573万円（毎年4月1日から翌年3月31日までの累計額。）となり、厚生年金保険と子ども・子育て拠出金の場合は",,,,,,,,,,
"　　月間150万円となります。　",,,,,,,,,,
,,,,,,,,,,
"　○子ども・子育て拠出金",,,,,,,,,,
"　　事業主の方は、児童手当の支給に要する費用等の一部として、子ども・子育て拠出金を負担いただくことになります。（被保険者の負担はありません。）",,,,,,,,,,
